watchedVideoId,RelatedVideoId,next,homePage,datetime
qkBFypLUZJM,lCKQ7dpaS6Y,0,0,"06/11/2020, 16:53:15"
qkBFypLUZJM,Mbf1aoJhHts,0,0,"06/11/2020, 16:53:15"
qkBFypLUZJM,inVi8wlCgiM,0,0,"06/11/2020, 16:53:15"
qkBFypLUZJM,v4vxap2aNVI,0,0,"06/11/2020, 16:53:15"
qkBFypLUZJM,oygjOqSlgpk,0,0,"06/11/2020, 16:53:15"
qkBFypLUZJM,2LTKzsu88dw,0,0,"06/11/2020, 16:53:15"
qkBFypLUZJM,4LcXeC4-RV0,0,0,"06/11/2020, 16:53:15"
qkBFypLUZJM,tqo3_qRsJMQ,0,0,"06/11/2020, 16:53:15"
qkBFypLUZJM,t_gkdcSWeIo,0,0,"06/11/2020, 16:53:15"
qkBFypLUZJM,SICfCi2-LQY&t=123s,0,0,"06/11/2020, 16:53:15"
qkBFypLUZJM,usTyb5xiU6Q,0,0,"06/11/2020, 16:53:15"
,LQDBJRBOT3U,1,1,"06/11/2020, 17:22:29"
,JuOHeErXzLY,0,1,"06/11/2020, 17:22:29"
,z7pne_nbkws,0,1,"06/11/2020, 17:22:29"
,znsjeiWdu1Q,0,1,"06/11/2020, 17:22:29"
,SdyXZMkclE8,0,1,"06/11/2020, 17:22:29"
,UAV0av2SHTg,0,1,"06/11/2020, 17:22:29"
,b5jt2bhSeXs,0,1,"06/11/2020, 17:22:29"
,Ssh4nncojNY,0,1,"06/11/2020, 17:22:29"
,Ssh4nncojNY,0,1,"06/11/2020, 17:22:29"
,XJwIxWm8wb4,0,1,"06/11/2020, 17:22:29"
,bEbkkLmLKk0,0,1,"06/11/2020, 17:22:29"
,kulA1O5ykBA,0,1,"06/11/2020, 17:22:29"
,VCnrGA0xXVo,0,1,"06/11/2020, 17:22:29"
,YLf829GlsBM,0,1,"06/11/2020, 17:22:29"
,hDSboAb-gmU,0,1,"06/11/2020, 17:22:29"
,Xx086diUiz4,0,1,"06/11/2020, 17:22:29"
,aXlCC8HCFMc,0,1,"06/11/2020, 17:22:29"
,R1JqGHm2HbQ,0,1,"06/11/2020, 17:22:29"
,BKtwV0osvqk,0,1,"06/11/2020, 17:22:29"
,ykv2SJt9glA,0,1,"06/11/2020, 17:22:29"
,mOqH7v7jchk,0,1,"06/11/2020, 17:22:29"
,TJDc7BbqLMU,0,1,"06/11/2020, 17:22:29"
,BKdmTRUK6Uo,0,1,"06/11/2020, 17:22:29"
,MqpFhFqklrw,0,1,"06/11/2020, 17:22:29"
,MgnlbDVuPdg,0,1,"06/11/2020, 17:22:29"
,qkBFypLUZJM&t=11s,0,1,"06/11/2020, 17:22:29"
,GK9ZtX09qK4,0,1,"06/11/2020, 17:22:29"
LQDBJRBOT3U,M3qeGYCvqmc,1,0,"06/11/2020, 17:22:33"
LQDBJRBOT3U,MmrGeWxd87Y,0,0,"06/11/2020, 17:22:33"
LQDBJRBOT3U,MqHm48qskRE,0,0,"06/11/2020, 17:22:33"
LQDBJRBOT3U,xS75LQ3rSAk,0,0,"06/11/2020, 17:22:33"
LQDBJRBOT3U,CWe9Vg6tCR4,0,0,"06/11/2020, 17:22:33"
LQDBJRBOT3U,TJDc7BbqLMU,0,0,"06/11/2020, 17:22:33"
LQDBJRBOT3U,CwzjlmBLfrQ,0,0,"06/11/2020, 17:22:33"
LQDBJRBOT3U,GaB9F3R9cIY,0,0,"06/11/2020, 17:22:33"
LQDBJRBOT3U,QHhxNvYXiJQ,0,0,"06/11/2020, 17:22:33"
LQDBJRBOT3U,zB0xNrsEIqU,0,0,"06/11/2020, 17:22:33"
LQDBJRBOT3U,b_XemXQVYjs,0,0,"06/11/2020, 17:22:33"
LQDBJRBOT3U,9sw3fjLvNiU,0,0,"06/11/2020, 17:22:33"
LQDBJRBOT3U,zxhpQVfHjN0,0,0,"06/11/2020, 17:22:33"
LQDBJRBOT3U,mh5SIfeGiSA,0,0,"06/11/2020, 17:22:33"
LQDBJRBOT3U,-VRx0GRo-Ws,0,0,"06/11/2020, 17:22:33"
LQDBJRBOT3U,4ic7RNS4Dfo,0,0,"06/11/2020, 17:22:33"
LQDBJRBOT3U,hjHnWz3EyHs,0,0,"06/11/2020, 17:22:33"
LQDBJRBOT3U,pAbgc41pksE,0,0,"06/11/2020, 17:22:33"
LQDBJRBOT3U,HE2nUstHQOQ,0,0,"06/11/2020, 17:22:33"
LQDBJRBOT3U,V4pb1i-Tq3g,0,0,"06/11/2020, 17:22:33"
M3qeGYCvqmc,lS3tDaXGt64,1,0,"06/11/2020, 17:22:47"
M3qeGYCvqmc,BRBdvdvj9jA,0,0,"06/11/2020, 17:22:47"
M3qeGYCvqmc,MmrGeWxd87Y,0,0,"06/11/2020, 17:22:47"
M3qeGYCvqmc,qhfFgKlDM8E,0,0,"06/11/2020, 17:22:47"
M3qeGYCvqmc,CWe9Vg6tCR4,0,0,"06/11/2020, 17:22:47"
M3qeGYCvqmc,95-NdIWHl8o,0,0,"06/11/2020, 17:22:47"
M3qeGYCvqmc,UhJY9-OE5vk,0,0,"06/11/2020, 17:22:47"
M3qeGYCvqmc,H1AKGTtV05Q,0,0,"06/11/2020, 17:22:47"
M3qeGYCvqmc,Q0MUd_V1Oa8,0,0,"06/11/2020, 17:22:47"
M3qeGYCvqmc,K9Xn2h-4WNQ,0,0,"06/11/2020, 17:22:47"
M3qeGYCvqmc,N6RsgblDvuk,0,0,"06/11/2020, 17:22:47"
M3qeGYCvqmc,EIVfzbshxxY&t=12s,0,0,"06/11/2020, 17:22:47"
M3qeGYCvqmc,Eh-lRmwFn7Y,0,0,"06/11/2020, 17:22:47"
M3qeGYCvqmc,ZEe2875qxSU,0,0,"06/11/2020, 17:22:47"
M3qeGYCvqmc,iAxA8IiUWf8,0,0,"06/11/2020, 17:22:47"
M3qeGYCvqmc,aO83VDuHgdQ,0,0,"06/11/2020, 17:22:47"
M3qeGYCvqmc,6YPpz7eb9us,0,0,"06/11/2020, 17:22:47"
M3qeGYCvqmc,aOIawUl6pU4,0,0,"06/11/2020, 17:22:47"
M3qeGYCvqmc,4Yp40d7m_SQ,0,0,"06/11/2020, 17:22:47"
M3qeGYCvqmc,_C0rSEj6x_s&t=151s,0,0,"06/11/2020, 17:22:47"
lS3tDaXGt64,qySpQ_kIOMo,1,0,"06/11/2020, 17:22:51"
lS3tDaXGt64,BRBdvdvj9jA,0,0,"06/11/2020, 17:22:51"
lS3tDaXGt64,g3Rf5qDuq7M,0,0,"06/11/2020, 17:22:51"
lS3tDaXGt64,bf9PoJP-LjU,0,0,"06/11/2020, 17:22:51"
lS3tDaXGt64,j9oPaL4EsOg,0,0,"06/11/2020, 17:22:51"
lS3tDaXGt64,CZDFuBBq1wI,0,0,"06/11/2020, 17:22:51"
lS3tDaXGt64,CWe9Vg6tCR4,0,0,"06/11/2020, 17:22:51"
lS3tDaXGt64,jtl5XK7QP38,0,0,"06/11/2020, 17:22:51"
lS3tDaXGt64,qhfFgKlDM8E,0,0,"06/11/2020, 17:22:51"
lS3tDaXGt64,TJDc7BbqLMU,0,0,"06/11/2020, 17:22:51"
lS3tDaXGt64,ifcInHC2p7w,0,0,"06/11/2020, 17:22:51"
lS3tDaXGt64,oTC7pjAYgms,0,0,"06/11/2020, 17:22:52"
lS3tDaXGt64,YlaWGd1cUms,0,0,"06/11/2020, 17:22:52"
lS3tDaXGt64,D8NKyy0OF0Q,0,0,"06/11/2020, 17:22:52"
lS3tDaXGt64,3leX_qT6GPI,0,0,"06/11/2020, 17:22:52"
lS3tDaXGt64,93MPdJEZ8_c,0,0,"06/11/2020, 17:22:52"
lS3tDaXGt64,iaVE6ZmvLHw,0,0,"06/11/2020, 17:22:52"
lS3tDaXGt64,bqW2qm02jwI,0,0,"06/11/2020, 17:22:52"
lS3tDaXGt64,pJlnxbO5N2g,0,0,"06/11/2020, 17:22:52"
lS3tDaXGt64,7N3HsaLUCxY,0,0,"06/11/2020, 17:22:52"
qySpQ_kIOMo,pJlnxbO5N2g,1,0,"06/11/2020, 17:23:06"
qySpQ_kIOMo,w_Ma8oQLmSM,0,0,"06/11/2020, 17:23:06"
qySpQ_kIOMo,CPYFiaL6cTE,0,0,"06/11/2020, 17:23:06"
qySpQ_kIOMo,hNHKczIYqgA,0,0,"06/11/2020, 17:23:06"
qySpQ_kIOMo,BZXNoGOOpLQ,0,0,"06/11/2020, 17:23:06"
qySpQ_kIOMo,hjHnWz3EyHs,0,0,"06/11/2020, 17:23:06"
qySpQ_kIOMo,xecEV4dSAXE,0,0,"06/11/2020, 17:23:06"
qySpQ_kIOMo,CWe9Vg6tCR4,0,0,"06/11/2020, 17:23:06"
qySpQ_kIOMo,WCFKWgu4u1g,0,0,"06/11/2020, 17:23:06"
qySpQ_kIOMo,rYpqBro9WoM,0,0,"06/11/2020, 17:23:06"
qySpQ_kIOMo,bqW2qm02jwI,0,0,"06/11/2020, 17:23:06"
qySpQ_kIOMo,G1wsCworwWk,0,0,"06/11/2020, 17:23:06"
qySpQ_kIOMo,hjT6baqfVVQ,0,0,"06/11/2020, 17:23:06"
qySpQ_kIOMo,fEYQod5D9pA,0,0,"06/11/2020, 17:23:06"
qySpQ_kIOMo,eollizcRpgQ,0,0,"06/11/2020, 17:23:06"
qySpQ_kIOMo,C7Gw--6t3s4,0,0,"06/11/2020, 17:23:06"
qySpQ_kIOMo,IuVo4fnpLC8,0,0,"06/11/2020, 17:23:06"
qySpQ_kIOMo,sE63HmOYGps,0,0,"06/11/2020, 17:23:06"
qySpQ_kIOMo,Q0MUd_V1Oa8,0,0,"06/11/2020, 17:23:06"
qySpQ_kIOMo,SICfCi2-LQY&t=123s,0,0,"06/11/2020, 17:23:06"
pJlnxbO5N2g,-EUbjOtRGaY,1,0,"06/11/2020, 17:23:20"
pJlnxbO5N2g,CPYFiaL6cTE,0,0,"06/11/2020, 17:23:20"
pJlnxbO5N2g,hNHKczIYqgA,0,0,"06/11/2020, 17:23:20"
pJlnxbO5N2g,BZXNoGOOpLQ,0,0,"06/11/2020, 17:23:20"
pJlnxbO5N2g,CWe9Vg6tCR4,0,0,"06/11/2020, 17:23:20"
pJlnxbO5N2g,g3Rf5qDuq7M,0,0,"06/11/2020, 17:23:20"
pJlnxbO5N2g,qhfFgKlDM8E,0,0,"06/11/2020, 17:23:20"
pJlnxbO5N2g,CwzjlmBLfrQ,0,0,"06/11/2020, 17:23:20"
pJlnxbO5N2g,TiVNgBq8Sl0,0,0,"06/11/2020, 17:23:20"
pJlnxbO5N2g,ROST22mSYbE,0,0,"06/11/2020, 17:23:20"
pJlnxbO5N2g,0viKv1RDhak,0,0,"06/11/2020, 17:23:20"
pJlnxbO5N2g,mtoTZ26d65g,0,0,"06/11/2020, 17:23:20"
pJlnxbO5N2g,WSB0lJwcUKU,0,0,"06/11/2020, 17:23:20"
pJlnxbO5N2g,GL3DXJE9UJk,0,0,"06/11/2020, 17:23:20"
pJlnxbO5N2g,TCqf3rgPiQM,0,0,"06/11/2020, 17:23:20"
pJlnxbO5N2g,Kjuunc304eg,0,0,"06/11/2020, 17:23:20"
pJlnxbO5N2g,iaVE6ZmvLHw,0,0,"06/11/2020, 17:23:20"
pJlnxbO5N2g,jtl5XK7QP38,0,0,"06/11/2020, 17:23:20"
pJlnxbO5N2g,b38lHlwZlr4,0,0,"06/11/2020, 17:23:20"
pJlnxbO5N2g,MHscI4TK55s,0,0,"06/11/2020, 17:23:20"
-EUbjOtRGaY,95-NdIWHl8o,1,0,"06/11/2020, 17:23:34"
-EUbjOtRGaY,BZXNoGOOpLQ,0,0,"06/11/2020, 17:23:34"
-EUbjOtRGaY,CWe9Vg6tCR4,0,0,"06/11/2020, 17:23:34"
-EUbjOtRGaY,MqHm48qskRE,0,0,"06/11/2020, 17:23:34"
-EUbjOtRGaY,YNgKK2wTvug,0,0,"06/11/2020, 17:23:34"
-EUbjOtRGaY,pAbgc41pksE,0,0,"06/11/2020, 17:23:34"
-EUbjOtRGaY,hjHnWz3EyHs,0,0,"06/11/2020, 17:23:34"
-EUbjOtRGaY,L5p8avFoUWo,0,0,"06/11/2020, 17:23:34"
-EUbjOtRGaY,014npOA0t-s,0,0,"06/11/2020, 17:23:34"
-EUbjOtRGaY,FZ_EnGLb4UU,0,0,"06/11/2020, 17:23:34"
-EUbjOtRGaY,VqWXcJ481v0,0,0,"06/11/2020, 17:23:34"
-EUbjOtRGaY,XVc0EOOt86c,0,0,"06/11/2020, 17:23:34"
-EUbjOtRGaY,4lmEdjRK1hM,0,0,"06/11/2020, 17:23:34"
-EUbjOtRGaY,G6f0w5BRasw,0,0,"06/11/2020, 17:23:34"
-EUbjOtRGaY,gZR1CvSQntE,0,0,"06/11/2020, 17:23:34"
-EUbjOtRGaY,v3abZ4aAGUU,0,0,"06/11/2020, 17:23:34"
-EUbjOtRGaY,HqZd5xF9-6s,0,0,"06/11/2020, 17:23:34"
-EUbjOtRGaY,RbGpUemSXAA&t=17s,0,0,"06/11/2020, 17:23:34"
-EUbjOtRGaY,rzjGz20WUyM,0,0,"06/11/2020, 17:23:34"
-EUbjOtRGaY,OfUFSa7S1xY,0,0,"06/11/2020, 17:23:35"
95-NdIWHl8o,pAbgc41pksE,1,0,"06/11/2020, 17:23:48"
95-NdIWHl8o,CWe9Vg6tCR4,0,0,"06/11/2020, 17:23:49"
95-NdIWHl8o,qhfFgKlDM8E,0,0,"06/11/2020, 17:23:49"
95-NdIWHl8o,CD1LR0EIFWg,0,0,"06/11/2020, 17:23:49"
95-NdIWHl8o,M3qeGYCvqmc,0,0,"06/11/2020, 17:23:49"
95-NdIWHl8o,dnagNbV8LQw,0,0,"06/11/2020, 17:23:49"
95-NdIWHl8o,L5p8avFoUWo,0,0,"06/11/2020, 17:23:49"
95-NdIWHl8o,v3abZ4aAGUU,0,0,"06/11/2020, 17:23:49"
95-NdIWHl8o,A4uX5r959jg,0,0,"06/11/2020, 17:23:49"
95-NdIWHl8o,8bafnjhcTzk,0,0,"06/11/2020, 17:23:49"
95-NdIWHl8o,Bm8Ow1QE8PQ,0,0,"06/11/2020, 17:23:49"
95-NdIWHl8o,jtl5XK7QP38,0,0,"06/11/2020, 17:23:49"
95-NdIWHl8o,IRMp6fBFu6g,0,0,"06/11/2020, 17:23:49"
95-NdIWHl8o,msGu5xKMOs4,0,0,"06/11/2020, 17:23:49"
95-NdIWHl8o,FZ_EnGLb4UU,0,0,"06/11/2020, 17:23:49"
95-NdIWHl8o,sqhvcrOPOXE,0,0,"06/11/2020, 17:23:49"
95-NdIWHl8o,iuiqZHgMxv4,0,0,"06/11/2020, 17:23:49"
95-NdIWHl8o,CEe5EvKxKOI,0,0,"06/11/2020, 17:23:49"
95-NdIWHl8o,L976k5jDJBE,0,0,"06/11/2020, 17:23:49"
95-NdIWHl8o,VCnrGA0xXVo,0,0,"06/11/2020, 17:23:49"
pAbgc41pksE,Np7lObaDiBk,1,0,"06/11/2020, 17:23:53"
pAbgc41pksE,gxepM2uSW9g,0,0,"06/11/2020, 17:23:53"
pAbgc41pksE,bf9PoJP-LjU,0,0,"06/11/2020, 17:23:53"
pAbgc41pksE,QVz5e7AEyFg,0,0,"06/11/2020, 17:23:53"
pAbgc41pksE,rZ7VVGvrfiA,0,0,"06/11/2020, 17:23:53"
pAbgc41pksE,YtUWlQQIT18,0,0,"06/11/2020, 17:23:53"
pAbgc41pksE,YNgKK2wTvug,0,0,"06/11/2020, 17:23:53"
pAbgc41pksE,RAjbDtyGsI4,0,0,"06/11/2020, 17:23:53"
pAbgc41pksE,CWe9Vg6tCR4,0,0,"06/11/2020, 17:23:53"
pAbgc41pksE,kUkKhRtk8VU,0,0,"06/11/2020, 17:23:53"
pAbgc41pksE,VRJmcxCrAOA,0,0,"06/11/2020, 17:23:53"
pAbgc41pksE,L5p8avFoUWo,0,0,"06/11/2020, 17:23:53"
pAbgc41pksE,BbFRgMR8Urk,0,0,"06/11/2020, 17:23:53"
pAbgc41pksE,j9oPaL4EsOg,0,0,"06/11/2020, 17:23:53"
pAbgc41pksE,D2bnLJSV3uI,0,0,"06/11/2020, 17:23:53"
pAbgc41pksE,OfUFSa7S1xY,0,0,"06/11/2020, 17:23:53"
pAbgc41pksE,rzjGz20WUyM,0,0,"06/11/2020, 17:23:53"
pAbgc41pksE,argh8anOJQA,0,0,"06/11/2020, 17:23:53"
pAbgc41pksE,xhV86xhbr_0,0,0,"06/11/2020, 17:23:53"
pAbgc41pksE,CwzjlmBLfrQ,0,0,"06/11/2020, 17:23:53"
Np7lObaDiBk,rzjGz20WUyM,1,0,"06/11/2020, 17:24:07"
Np7lObaDiBk,gO_KyTtJg10,0,0,"06/11/2020, 17:24:07"
Np7lObaDiBk,RUFOvqavYi0,0,0,"06/11/2020, 17:24:07"
Np7lObaDiBk,CWe9Vg6tCR4,0,0,"06/11/2020, 17:24:07"
Np7lObaDiBk,rZ7VVGvrfiA,0,0,"06/11/2020, 17:24:07"
Np7lObaDiBk,QVz5e7AEyFg,0,0,"06/11/2020, 17:24:07"
Np7lObaDiBk,MqHm48qskRE,0,0,"06/11/2020, 17:24:07"
Np7lObaDiBk,pAbgc41pksE,0,0,"06/11/2020, 17:24:07"
Np7lObaDiBk,rT5S8sV9ppY,0,0,"06/11/2020, 17:24:07"
Np7lObaDiBk,CwzjlmBLfrQ,0,0,"06/11/2020, 17:24:07"
Np7lObaDiBk,nmfaiUveCI8,0,0,"06/11/2020, 17:24:07"
Np7lObaDiBk,3leX_qT6GPI,0,0,"06/11/2020, 17:24:07"
Np7lObaDiBk,0A0_PLbNQ1o,0,0,"06/11/2020, 17:24:07"
Np7lObaDiBk,gAWrAQp7pWQ,0,0,"06/11/2020, 17:24:07"
Np7lObaDiBk,EQRZoxnnfbA,0,0,"06/11/2020, 17:24:07"
Np7lObaDiBk,FZ_EnGLb4UU,0,0,"06/11/2020, 17:24:07"
Np7lObaDiBk,bG6omxJJrw4,0,0,"06/11/2020, 17:24:07"
Np7lObaDiBk,UiPRn27PENM,0,0,"06/11/2020, 17:24:07"
Np7lObaDiBk,-EUbjOtRGaY&t=13s,0,0,"06/11/2020, 17:24:07"
Np7lObaDiBk,Z_6BNNxzNuI,0,0,"06/11/2020, 17:24:07"
rzjGz20WUyM,RjQ4X4zpy-8,1,0,"06/11/2020, 17:24:21"
rzjGz20WUyM,MqHm48qskRE,0,0,"06/11/2020, 17:24:21"
rzjGz20WUyM,CWe9Vg6tCR4,0,0,"06/11/2020, 17:24:21"
rzjGz20WUyM,pAbgc41pksE,0,0,"06/11/2020, 17:24:21"
rzjGz20WUyM,pDPdRYF7hTQ,0,0,"06/11/2020, 17:24:21"
rzjGz20WUyM,RKr-U1r1AlM,0,0,"06/11/2020, 17:24:21"
rzjGz20WUyM,CwzjlmBLfrQ,0,0,"06/11/2020, 17:24:21"
rzjGz20WUyM,eZsQvGBABFQ,0,0,"06/11/2020, 17:24:21"
rzjGz20WUyM,CPYFiaL6cTE,0,0,"06/11/2020, 17:24:21"
rzjGz20WUyM,Np7lObaDiBk,0,0,"06/11/2020, 17:24:21"
rzjGz20WUyM,iHz82I8Vv88,0,0,"06/11/2020, 17:24:21"
rzjGz20WUyM,dKjCWfuvYxQ,0,0,"06/11/2020, 17:24:21"
rzjGz20WUyM,Z7x4ZS7ZZWc,0,0,"06/11/2020, 17:24:21"
rzjGz20WUyM,mB2UTIkgY1I,0,0,"06/11/2020, 17:24:21"
rzjGz20WUyM,YNgKK2wTvug,0,0,"06/11/2020, 17:24:21"
rzjGz20WUyM,vlxmiFF85yU,0,0,"06/11/2020, 17:24:21"
rzjGz20WUyM,MDOtD8gBaAo,0,0,"06/11/2020, 17:24:21"
rzjGz20WUyM,MmrGeWxd87Y,0,0,"06/11/2020, 17:24:21"
rzjGz20WUyM,RAjbDtyGsI4,0,0,"06/11/2020, 17:24:22"
rzjGz20WUyM,8bafnjhcTzk,0,0,"06/11/2020, 17:24:22"
